date,price_mean,price_median,price_std,price_min,price_max,transaction_count,year,month,week,day,day_of_week,is_weekend,quarter,price_mean_lag_7d,price_mean_lag_14d,price_mean_lag_30d,price_mean_ma_7d,price_mean_std_7d,price_mean_ma_14d,price_mean_std_14d,price_mean_ma_30d,price_mean_std_30d,price_change_pct,price_change_abs,sentiment_mean,sentiment_std,negative_count,keyword,search_interest,price_diff,diff_lag_1,diff_lag_2,diff_lag_3,diff_lag_7,last_price,roll_std_7,dow
2023-06-23,7.08375,7.38,2.1592587187008685,3.67,10.07,8,2023,6,25,23,4,0,2,7.015,6.87125,6.8825,6.976428571428571,0.1213003086597332,7.0131250000000005,0.1164444713322442,6.979416666666666,0.1225020818495449,2.089713565123419,0.1450000000000004,0.0,0.0,0,grocery prices,45.6,0.0,0.0,0.14500000000000046,0.0,0.0,7.08375,0.05430294212848462,4
2023-06-23,7.08375,7.38,2.1592587187008685,3.67,10.07,8,2023,6,25,23,4,0,2,7.015,6.87125,6.8825,6.976428571428571,0.1213003086597332,7.0131250000000005,0.1164444713322442,6.979416666666666,0.1225020818495449,2.089713565123419,0.1450000000000004,0.0,0.0,0,milk price,39.4,0.0,0.0,0.0,0.14500000000000046,0.009999999999999787,7.08375,0.05430294212848462,4
2023-06-24,7.05625,6.92,2.183967147188803,3.94,10.45,8,2023,6,25,24,5,1,2,6.795,6.9275,7.11375,7.013750000000001,0.0930837436576719,7.022321428571429,0.1142248721976573,6.9775,0.1207653395696821,-0.3882124580906976,-0.0274999999999998,0.0,0.0,0,grocery prices,42.2,-0.027499999999999858,0.0,0.0,0.0,0.0,7.08375,0.05480484858633817,5
2023-06-24,7.05625,6.92,2.183967147188803,3.94,10.45,8,2023,6,25,24,5,1,2,6.795,6.9275,7.11375,7.013750000000001,0.0930837436576719,7.022321428571429,0.1142248721976573,6.9775,0.1207653395696821,-0.3882124580906976,-0.0274999999999998,0.0,0.0,0,milk price,42.1,0.0,-0.027499999999999858,0.0,0.0,0.0,7.05625,0.05745857721209357,5
2023-06-24,7.05625,6.92,2.183967147188803,3.94,10.45,8,2023,6,25,24,5,1,2,6.795,6.9275,7.11375,7.013750000000001,0.0930837436576719,7.022321428571429,0.1142248721976573,6.9775,0.1207653395696821,-0.3882124580906976,-0.0274999999999998,0.0,0.0,0,food inflation,47.6,0.0,0.0,-0.027499999999999858,0.0,0.0,7.05625,0.05745857721209357,5
2023-06-24,7.05625,6.92,2.183967147188803,3.94,10.45,8,2023,6,25,24,5,1,2,6.795,6.9275,7.11375,7.013750000000001,0.0930837436576719,7.022321428571429,0.1142248721976573,6.9775,0.1207653395696821,-0.3882124580906976,-0.0274999999999998,0.0,0.0,0,eggs price,42.5,0.0,0.0,0.0,-0.027499999999999858,0.14500000000000046,7.05625,0.05745857721209357,5
2023-06-25,7.0075,7.135,2.4957377952936373,2.97,10.71,8,2023,6,25,25,6,1,2,7.16875,6.9125,6.96875,6.990714285714286,0.0636226552565894,7.029107142857143,0.1099403559578174,6.978791666666666,0.1208757035306282,-0.6908768821966338,-0.04875,0.0,0.0,0,eggs price,40.8,-0.04875000000000007,0.0,0.0,0.0,0.0,7.05625,0.01039402300775397,6
2023-06-25,7.0075,7.135,2.4957377952936373,2.97,10.71,8,2023,6,25,25,6,1,2,7.16875,6.9125,6.96875,6.990714285714286,0.0636226552565894,7.029107142857143,0.1099403559578174,6.978791666666666,0.1208757035306282,-0.6908768821966338,-0.04875,0.0,0.0,0,grocery prices,45.8,0.0,-0.04875000000000007,0.0,0.0,0.0,7.0075,0.019588398534409673,6
2023-06-25,7.0075,7.135,2.4957377952936373,2.97,10.71,8,2023,6,25,25,6,1,2,7.16875,6.9125,6.96875,6.990714285714286,0.0636226552565894,7.029107142857143,0.1099403559578174,6.978791666666666,0.1208757035306282,-0.6908768821966338,-0.04875,0.0,0.0,0,milk price,36.6,0.0,0.0,-0.04875000000000007,0.0,0.0,7.0075,0.019588398534409673,6
2023-06-25,7.0075,7.135,2.4957377952936373,2.97,10.71,8,2023,6,25,25,6,1,2,7.16875,6.9125,6.96875,6.990714285714286,0.0636226552565894,7.029107142857143,0.1099403559578174,6.978791666666666,0.1208757035306282,-0.6908768821966338,-0.04875,0.0,0.0,0,food inflation,39.9,0.0,0.0,0.0,-0.04875000000000007,-0.027499999999999858,7.0075,0.019588398534409673,6
2023-06-26,7.0425,7.439999999999999,2.2925827606186244,3.54,10.28,8,2023,6,26,26,0,0,2,6.99625,7.11125,6.74625,6.997321428571428,0.0666240563231209,7.024196428571429,0.1074973245897578,6.988666666666666,0.1130722673500428,0.499464859079568,0.0350000000000001,0.0,0.0,0,milk price,40.5,0.03500000000000014,0.0,0.0,0.0,0.0,7.0075,0.01842576805920001,0
2023-06-26,7.0425,7.439999999999999,2.2925827606186244,3.54,10.28,8,2023,6,26,26,0,0,2,6.99625,7.11125,6.74625,6.997321428571428,0.0666240563231209,7.024196428571429,0.1074973245897578,6.988666666666666,0.1130722673500428,0.499464859079568,0.0350000000000001,0.0,0.0,0,eggs price,49.9,0.0,0.03500000000000014,0.0,0.0,0.0,7.0425,0.02440817339686518,0
2023-06-26,7.0425,7.439999999999999,2.2925827606186244,3.54,10.28,8,2023,6,26,26,0,0,2,6.99625,7.11125,6.74625,6.997321428571428,0.0666240563231209,7.024196428571429,0.1074973245897578,6.988666666666666,0.1130722673500428,0.499464859079568,0.0350000000000001,0.0,0.0,0,food inflation,43.5,0.0,0.0,0.03500000000000014,0.0,0.0,7.0425,0.02440817339686518,0
2023-06-26,7.0425,7.439999999999999,2.2925827606186244,3.54,10.28,8,2023,6,26,26,0,0,2,6.99625,7.11125,6.74625,6.997321428571428,0.0666240563231209,7.024196428571429,0.1074973245897578,6.988666666666666,0.1130722673500428,0.499464859079568,0.0350000000000001,0.0,0.0,0,grocery prices,46.7,0.0,0.0,0.0,0.03500000000000014,-0.04875000000000007,7.0425,0.02440817339686518,0
2023-06-27,7.0475,7.495,2.1009232664303976,3.87,10.08,8,2023,6,26,27,1,0,2,6.92375,7.03875,6.858750000000001,7.015000000000001,0.0599305153211658,7.024821428571429,0.107613822950909,6.994958333333333,0.1108229810004114,0.0709975150869679,0.0049999999999998,-0.3089,0.0,1,milk price,44.9,0.004999999999999893,0.0,0.0,0.0,0.0,7.0425,0.013228756555323216,1
2023-06-27,7.0475,7.495,2.1009232664303976,3.87,10.08,8,2023,6,26,27,1,0,2,6.92375,7.03875,6.858750000000001,7.015000000000001,0.0599305153211658,7.024821428571429,0.107613822950909,6.994958333333333,0.1108229810004114,0.0709975150869679,0.0049999999999998,-0.3089,0.0,1,food inflation,50.2,0.0,0.004999999999999893,0.0,0.0,0.0,7.0475,0.013047532151257655,1
2023-06-27,7.0475,7.495,2.1009232664303976,3.87,10.08,8,2023,6,26,27,1,0,2,6.92375,7.03875,6.858750000000001,7.015000000000001,0.0599305153211658,7.024821428571429,0.107613822950909,6.994958333333333,0.1108229810004114,0.0709975150869679,0.0049999999999998,-0.3089,0.0,1,grocery prices,50.8,0.0,0.0,0.004999999999999893,0.0,0.0,7.0475,0.013047532151257655,1
2023-06-27,7.0475,7.495,2.1009232664303976,3.87,10.08,8,2023,6,26,27,1,0,2,6.92375,7.03875,6.858750000000001,7.015000000000001,0.0599305153211658,7.024821428571429,0.107613822950909,6.994958333333333,0.1108229810004114,0.0709975150869679,0.0049999999999998,-0.3089,0.0,1,eggs price,49.8,0.0,0.0,0.0,0.004999999999999893,0.03500000000000014,7.0475,0.013047532151257655,1
2023-06-28,7.105,7.23,2.2250778477553164,3.62,10.32,8,2023,6,26,28,2,0,2,6.92875,7.18625,6.921250000000001,7.040178571428571,0.0544261185548438,7.019017857142858,0.1001719418091905,7.001083333333333,0.1116832098742582,0.8158921603405478,0.0575000000000001,0.0,0.0,0,food inflation,37.3,0.05750000000000011,0.0,0.0,0.0,0.0,7.0475,0.0018898223650475928,2
2023-06-28,7.105,7.23,2.2250778477553164,3.62,10.32,8,2023,6,26,28,2,0,2,6.92875,7.18625,6.921250000000001,7.040178571428571,0.0544261185548438,7.019017857142858,0.1001719418091905,7.001083333333333,0.1116832098742582,0.8158921603405478,0.0575000000000001,0.0,0.0,0,grocery prices,44.4,0.0,0.05750000000000011,0.0,0.0,0.0,7.105,0.021498892551766204,2
2023-06-28,7.105,7.23,2.2250778477553164,3.62,10.32,8,2023,6,26,28,2,0,2,6.92875,7.18625,6.921250000000001,7.040178571428571,0.0544261185548438,7.019017857142858,0.1001719418091905,7.001083333333333,0.1116832098742582,0.8158921603405478,0.0575000000000001,0.0,0.0,0,eggs price,50.0,0.0,0.0,0.05750000000000011,0.0,0.0,7.105,0.021498892551766204,2
2023-06-28,7.105,7.23,2.2250778477553164,3.62,10.32,8,2023,6,26,28,2,0,2,6.92875,7.18625,6.921250000000001,7.040178571428571,0.0544261185548438,7.019017857142858,0.1001719418091905,7.001083333333333,0.1116832098742582,0.8158921603405478,0.0575000000000001,0.0,0.0,0,milk price,36.4,0.0,0.0,0.0,0.05750000000000011,0.004999999999999893,7.105,0.021498892551766204,2
2023-06-29,7.17125,7.439999999999999,2.407829120064082,3.58,10.76,8,2023,6,26,29,3,0,2,6.93875,7.1575,7.015,7.073392857142857,0.0531395288255612,7.0200000000000005,0.1016900456515536,7.006291666666667,0.1159176670383369,0.9324419422941376,0.0662499999999992,-0.3089,0.0,1,grocery prices,52.0,0.06624999999999925,0.0,0.0,0.0,0.0,7.105,0.021732957198030735,3
2023-06-29,7.17125,7.439999999999999,2.407829120064082,3.58,10.76,8,2023,6,26,29,3,0,2,6.93875,7.1575,7.015,7.073392857142857,0.0531395288255612,7.0200000000000005,0.1016900456515536,7.006291666666667,0.1159176670383369,0.9324419422941376,0.0662499999999992,-0.3089,0.0,1,food inflation,38.3,0.0,0.06624999999999925,0.0,0.0,0.0,7.17125,0.03029738516141356,3
2023-06-29,7.17125,7.439999999999999,2.407829120064082,3.58,10.76,8,2023,6,26,29,3,0,2,6.93875,7.1575,7.015,7.073392857142857,0.0531395288255612,7.0200000000000005,0.1016900456515536,7.006291666666667,0.1159176670383369,0.9324419422941376,0.0662499999999992,-0.3089,0.0,1,milk price,45.5,0.0,0.0,0.06624999999999925,0.0,0.0,7.17125,0.03029738516141356,3
2023-06-29,7.17125,7.439999999999999,2.407829120064082,3.58,10.76,8,2023,6,26,29,3,0,2,6.93875,7.1575,7.015,7.073392857142857,0.0531395288255612,7.0200000000000005,0.1016900456515536,7.006291666666667,0.1159176670383369,0.9324419422941376,0.0662499999999992,-0.3089,0.0,1,eggs price,47.4,0.0,0.0,0.0,0.06624999999999925,0.05750000000000011,7.17125,0.03029738516141356,3
2023-06-30,7.07375,7.29,2.3632903062105117,3.29,10.51,8,2023,6,26,30,4,0,2,7.08375,7.015,6.805,7.0719642857142855,0.052948762294926,7.024196428571429,0.1026752806448281,7.01525,0.1100618948122227,-1.35959560746034,-0.0974999999999992,0.0,0.0,0,eggs price,52.7,-0.09749999999999925,0.0,0.0,0.0,0.0,7.17125,0.025040146336861132,4
2023-06-30,7.07375,7.29,2.3632903062105117,3.29,10.51,8,2023,6,26,30,4,0,2,7.08375,7.015,6.805,7.0719642857142855,0.052948762294926,7.024196428571429,0.1026752806448281,7.01525,0.1100618948122227,-1.35959560746034,-0.0974999999999992,0.0,0.0,0,food inflation,42.6,0.0,-0.09749999999999925,0.0,0.0,0.0,7.07375,0.04788145704311214,4
2023-06-30,7.07375,7.29,2.3632903062105117,3.29,10.51,8,2023,6,26,30,4,0,2,7.08375,7.015,6.805,7.0719642857142855,0.052948762294926,7.024196428571429,0.1026752806448281,7.01525,0.1100618948122227,-1.35959560746034,-0.0974999999999992,0.0,0.0,0,grocery prices,42.3,0.0,0.0,-0.09749999999999925,0.0,0.0,7.07375,0.04788145704311214,4
2023-06-30,7.07375,7.29,2.3632903062105117,3.29,10.51,8,2023,6,26,30,4,0,2,7.08375,7.015,6.805,7.0719642857142855,0.052948762294926,7.024196428571429,0.1026752806448281,7.01525,0.1100618948122227,-1.35959560746034,-0.0974999999999992,0.0,0.0,0,milk price,39.3,0.0,0.0,0.0,-0.09749999999999925,0.06624999999999925,7.07375,0.04788145704311214,4
2023-07-01,6.95,7.225,2.532988071710676,3.11,10.03,8,2023,7,26,1,5,1,3,7.05625,6.795,7.01875,7.056785714285715,0.0705183824396025,7.035267857142857,0.0824186349520691,7.012958333333334,0.1107003972233338,-1.749425693585438,-0.1237500000000002,-0.3089,0.0,1,eggs price,49.9,-0.12375000000000025,0.0,0.0,0.0,0.0,7.07375,0.036851536118399454,5
2023-07-01,6.95,7.225,2.532988071710676,3.11,10.03,8,2023,7,26,1,5,1,3,7.05625,6.795,7.01875,7.056785714285715,0.0705183824396025,7.035267857142857,0.0824186349520691,7.012958333333334,0.1107003972233338,-1.749425693585438,-0.1237500000000002,-0.3089,0.0,1,grocery prices,45.7,0.0,-0.12375000000000025,0.0,0.0,0.0,6.95,0.0545087640397657,5
2023-07-01,6.95,7.225,2.532988071710676,3.11,10.03,8,2023,7,26,1,5,1,3,7.05625,6.795,7.01875,7.056785714285715,0.0705183824396025,7.035267857142857,0.0824186349520691,7.012958333333334,0.1107003972233338,-1.749425693585438,-0.1237500000000002,-0.3089,0.0,1,milk price,37.7,0.0,0.0,-0.12375000000000025,0.0,0.0,6.95,0.0545087640397657,5
2023-07-01,6.95,7.225,2.532988071710676,3.11,10.03,8,2023,7,26,1,5,1,3,7.05625,6.795,7.01875,7.056785714285715,0.0705183824396025,7.035267857142857,0.0824186349520691,7.012958333333334,0.1107003972233338,-1.749425693585438,-0.1237500000000002,-0.3089,0.0,1,food inflation,49.7,0.0,0.0,0.0,-0.12375000000000025,-0.09749999999999925,6.95,0.0545087640397657,5
2023-07-02,7.17875,7.56,2.278799417613205,3.74,10.48,8,2023,7,26,2,6,1,3,7.0075,7.16875,6.94375,7.08125,0.0796803509864658,7.035982142857143,0.0836978577226588,7.020791666666667,0.1139024098949917,3.291366906474824,0.2287499999999998,0.0,0.0,0,food inflation,28.7,0.2287499999999998,0.0,0.0,0.0,0.0,6.95,0.04677310353489203,6
2023-07-02,7.17875,7.56,2.278799417613205,3.74,10.48,8,2023,7,26,2,6,1,3,7.0075,7.16875,6.94375,7.08125,0.0796803509864658,7.035982142857143,0.0836978577226588,7.020791666666667,0.1139024098949917,3.291366906474824,0.2287499999999998,0.0,0.0,0,milk price,37.3,0.0,0.2287499999999998,0.0,0.0,0.0,7.17875,0.10493301434724918,6
2023-07-02,7.17875,7.56,2.278799417613205,3.74,10.48,8,2023,7,26,2,6,1,3,7.0075,7.16875,6.94375,7.08125,0.0796803509864658,7.035982142857143,0.0836978577226588,7.020791666666667,0.1139024098949917,3.291366906474824,0.2287499999999998,0.0,0.0,0,grocery prices,47.7,0.0,0.0,0.2287499999999998,0.0,0.0,7.17875,0.10493301434724918,6
2023-07-02,7.17875,7.56,2.278799417613205,3.74,10.48,8,2023,7,26,2,6,1,3,7.0075,7.16875,6.94375,7.08125,0.0796803509864658,7.035982142857143,0.0836978577226588,7.020791666666667,0.1139024098949917,3.291366906474824,0.2287499999999998,0.0,0.0,0,eggs price,48.4,0.0,0.0,0.0,0.2287499999999998,-0.12375000000000025,7.17875,0.10493301434724918,6
2023-07-03,7.2875,7.13,2.153022791996672,4.15,10.57,8,2023,7,27,3,0,0,3,7.0425,6.99625,7.16875,7.116250000000001,0.1084406519714482,7.056785714285715,0.1062264841462142,7.02475,0.121060062750294,1.5148876893609664,0.1087500000000005,-0.3089,0.0,1,grocery prices,38.0,0.10874999999999968,0.0,0.0,0.0,0.0,7.17875,0.08645937320086068,0
2023-07-03,7.2875,7.13,2.153022791996672,4.15,10.57,8,2023,7,27,3,0,0,3,7.0425,6.99625,7.16875,7.116250000000001,0.1084406519714482,7.056785714285715,0.1062264841462142,7.02475,0.121060062750294,1.5148876893609664,0.1087500000000005,-0.3089,0.0,1,milk price,42.9,0.0,0.10874999999999968,0.0,0.0,0.0,7.2875,0.08933159535445125,0
2023-07-03,7.2875,7.13,2.153022791996672,4.15,10.57,8,2023,7,27,3,0,0,3,7.0425,6.99625,7.16875,7.116250000000001,0.1084406519714482,7.056785714285715,0.1062264841462142,7.02475,0.121060062750294,1.5148876893609664,0.1087500000000005,-0.3089,0.0,1,eggs price,47.6,0.0,0.0,0.10874999999999968,0.0,0.0,7.2875,0.08933159535445125,0
2023-07-03,7.2875,7.13,2.153022791996672,4.15,10.57,8,2023,7,27,3,0,0,3,7.0425,6.99625,7.16875,7.116250000000001,0.1084406519714482,7.056785714285715,0.1062264841462142,7.02475,0.121060062750294,1.5148876893609664,0.1087500000000005,-0.3089,0.0,1,food inflation,45.6,0.0,0.0,0.0,0.10874999999999968,0.2287499999999998,7.2875,0.08933159535445125,0
2023-07-04,7.0475,7.225,2.243758008342254,3.51,10.4,8,2023,7,27,4,1,0,3,7.0475,6.92375,6.84,7.11625,0.1084406519714482,7.065625,0.0992226396118269,7.031666666666666,0.1159608163111226,-3.29331046312179,-0.2400000000000002,0.0,0.0,0,grocery prices,52.5,-0.23999999999999932,0.0,0.0,0.0,0.0,7.2875,0.04110363643975343,1
2023-07-04,7.0475,7.225,2.243758008342254,3.51,10.4,8,2023,7,27,4,1,0,3,7.0475,6.92375,6.84,7.11625,0.1084406519714482,7.065625,0.0992226396118269,7.031666666666666,0.1159608163111226,-3.29331046312179,-0.2400000000000002,0.0,0.0,0,eggs price,51.6,0.0,-0.23999999999999932,0.0,0.0,0.0,7.0475,0.10564533827860056,1
2023-07-04,7.0475,7.225,2.243758008342254,3.51,10.4,8,2023,7,27,4,1,0,3,7.0475,6.92375,6.84,7.11625,0.1084406519714482,7.065625,0.0992226396118269,7.031666666666666,0.1159608163111226,-3.29331046312179,-0.2400000000000002,0.0,0.0,0,food inflation,41.8,0.0,0.0,-0.23999999999999932,0.0,0.0,7.0475,0.10564533827860056,1
2023-07-04,7.0475,7.225,2.243758008342254,3.51,10.4,8,2023,7,27,4,1,0,3,7.0475,6.92375,6.84,7.11625,0.1084406519714482,7.065625,0.0992226396118269,7.031666666666666,0.1159608163111226,-3.29331046312179,-0.2400000000000002,0.0,0.0,0,milk price,36.9,0.0,0.0,0.0,-0.23999999999999932,0.10874999999999968,7.0475,0.10564533827860056,1
2023-07-05,7.06875,7.1850000000000005,2.0043412704855004,3.4,9.71,8,2023,7,27,5,2,0,3,7.105,6.92875,7.08375,7.111071428571429,0.1099228625640659,7.0756250000000005,0.0910881731536079,7.031166666666667,0.1157606652071294,0.3015253636041048,0.0212499999999993,0.0,0.0,0,eggs price,47.9,0.021249999999999325,0.0,0.0,0.0,0.0,7.0475,0.09071147352221433,2
2023-07-05,7.06875,7.1850000000000005,2.0043412704855004,3.4,9.71,8,2023,7,27,5,2,0,3,7.105,6.92875,7.08375,7.111071428571429,0.1099228625640659,7.0756250000000005,0.0910881731536079,7.031166666666667,0.1157606652071294,0.3015253636041048,0.0212499999999993,0.0,0.0,0,grocery prices,41.7,0.0,0.021249999999999325,0.0,0.0,0.0,7.06875,0.09239013746066162,2
2023-07-05,7.06875,7.1850000000000005,2.0043412704855004,3.4,9.71,8,2023,7,27,5,2,0,3,7.105,6.92875,7.08375,7.111071428571429,0.1099228625640659,7.0756250000000005,0.0910881731536079,7.031166666666667,0.1157606652071294,0.3015253636041048,0.0212499999999993,0.0,0.0,0,milk price,35.7,0.0,0.0,0.021249999999999325,0.0,0.0,7.06875,0.09239013746066162,2
2023-07-05,7.06875,7.1850000000000005,2.0043412704855004,3.4,9.71,8,2023,7,27,5,2,0,3,7.105,6.92875,7.08375,7.111071428571429,0.1099228625640659,7.0756250000000005,0.0910881731536079,7.031166666666667,0.1157606652071294,0.3015253636041048,0.0212499999999993,0.0,0.0,0,food inflation,40.3,0.0,0.0,0.0,0.021249999999999325,-0.23999999999999932,7.06875,0.09239013746066162,2
2023-07-06,7.03375,7.13,2.1193795419549426,3.58,10.13,8,2023,7,27,6,3,0,3,7.17125,6.93875,6.815,7.091428571428572,0.109661953509921,7.082410714285714,0.0833139686749694,7.038458333333334,0.1083256600951925,-0.4951370468611715,-0.0349999999999992,0.0,0.0,0,grocery prices,55.1,-0.034999999999999254,0.0,0.0,0.0,0.0,7.06875,0.008031745051446307,3
2023-07-06,7.03375,7.13,2.1193795419549426,3.58,10.13,8,2023,7,27,6,3,0,3,7.17125,6.93875,6.815,7.091428571428572,0.109661953509921,7.082410714285714,0.0833139686749694,7.038458333333334,0.1083256600951925,-0.4951370468611715,-0.0349999999999992,0.0,0.0,0,milk price,36.4,0.0,-0.034999999999999254,0.0,0.0,0.0,7.03375,0.01658088041203149,3
2023-07-06,7.03375,7.13,2.1193795419549426,3.58,10.13,8,2023,7,27,6,3,0,3,7.17125,6.93875,6.815,7.091428571428572,0.109661953509921,7.082410714285714,0.0833139686749694,7.038458333333334,0.1083256600951925,-0.4951370468611715,-0.0349999999999992,0.0,0.0,0,food inflation,47.5,0.0,0.0,-0.034999999999999254,0.0,0.0,7.03375,0.01658088041203149,3
2023-07-06,7.03375,7.13,2.1193795419549426,3.58,10.13,8,2023,7,27,6,3,0,3,7.17125,6.93875,6.815,7.091428571428572,0.109661953509921,7.082410714285714,0.0833139686749694,7.038458333333334,0.1083256600951925,-0.4951370468611715,-0.0349999999999992,0.0,0.0,0,eggs price,54.2,0.0,0.0,0.0,-0.034999999999999254,0.021249999999999325,7.03375,0.01658088041203149,3
2023-07-07,7.18625,7.53,2.1595762646540506,3.8,10.16,8,2023,7,27,7,4,0,3,7.07375,7.08375,7.0875,7.107500000000001,0.1147642511121219,7.089732142857143,0.0878224533387664,7.04175,0.1113260588510708,2.168118002487996,0.1524999999999998,0.0,0.0,0,food inflation,49.4,0.15249999999999986,0.0,0.0,0.0,0.0,7.03375,0.013228756555322966,4
2023-07-07,7.18625,7.53,2.1595762646540506,3.8,10.16,8,2023,7,27,7,4,0,3,7.07375,7.08375,7.0875,7.107500000000001,0.1147642511121219,7.089732142857143,0.0878224533387664,7.04175,0.1113260588510708,2.168118002487996,0.1524999999999998,0.0,0.0,0,milk price,34.1,0.0,0.15249999999999986,0.0,0.0,0.0,7.18625,0.06124939261117684,4
2023-07-07,7.18625,7.53,2.1595762646540506,3.8,10.16,8,2023,7,27,7,4,0,3,7.07375,7.08375,7.0875,7.107500000000001,0.1147642511121219,7.089732142857143,0.0878224533387664,7.04175,0.1113260588510708,2.168118002487996,0.1524999999999998,0.0,0.0,0,eggs price,57.9,0.0,0.0,0.15249999999999986,0.0,0.0,7.18625,0.06124939261117684,4
2023-07-07,7.18625,7.53,2.1595762646540506,3.8,10.16,8,2023,7,27,7,4,0,3,7.07375,7.08375,7.0875,7.107500000000001,0.1147642511121219,7.089732142857143,0.0878224533387664,7.04175,0.1113260588510708,2.168118002487996,0.1524999999999998,0.0,0.0,0,grocery prices,49.6,0.0,0.0,0.0,0.15249999999999986,-0.034999999999999254,7.18625,0.06124939261117684,4
2023-07-08,7.19625,7.285,2.3599209278520936,3.54,10.48,8,2023,7,27,8,5,1,3,6.95,7.05625,6.94125,7.142678571428571,0.0943685940745727,7.099732142857143,0.0916058375011443,7.05025,0.1131086981014665,0.1391546355888007,0.0099999999999997,0.0,0.0,0,food inflation,44.5,0.009999999999999787,0.0,0.0,0.0,0.0,7.18625,0.057639582133907165,5
2023-07-08,7.19625,7.285,2.3599209278520936,3.54,10.48,8,2023,7,27,8,5,1,3,6.95,7.05625,6.94125,7.142678571428571,0.0943685940745727,7.099732142857143,0.0916058375011443,7.05025,0.1131086981014665,0.1391546355888007,0.0099999999999997,0.0,0.0,0,eggs price,43.1,0.0,0.009999999999999787,0.0,0.0,0.0,7.19625,0.05713132324074157,5
2023-07-08,7.19625,7.285,2.3599209278520936,3.54,10.48,8,2023,7,27,8,5,1,3,6.95,7.05625,6.94125,7.142678571428571,0.0943685940745727,7.099732142857143,0.0916058375011443,7.05025,0.1131086981014665,0.1391546355888007,0.0099999999999997,0.0,0.0,0,milk price,42.5,0.0,0.0,0.009999999999999787,0.0,0.0,7.19625,0.05713132324074157,5
2023-07-08,7.19625,7.285,2.3599209278520936,3.54,10.48,8,2023,7,27,8,5,1,3,6.95,7.05625,6.94125,7.142678571428571,0.0943685940745727,7.099732142857143,0.0916058375011443,7.05025,0.1131086981014665,0.1391546355888007,0.0099999999999997,0.0,0.0,0,grocery prices,45.0,0.0,0.0,0.0,0.009999999999999787,0.15249999999999986,7.19625,0.05713132324074157,5
2023-07-09,6.9475,7.085,2.543573133549394,2.76,10.83,8,2023,7,27,9,6,1,3,7.17875,7.0075,6.87125,7.109642857142857,0.1173219268670711,7.095446428571429,0.0974686921416436,7.052791666666666,0.1097546653500149,-3.456661455619248,-0.2487500000000002,0.0,0.0,0,grocery prices,49.3,-0.24875000000000025,0.0,0.0,0.0,0.0,7.19625,0.0037796447300932155,6
2023-07-09,6.9475,7.085,2.543573133549394,2.76,10.83,8,2023,7,27,9,6,1,3,7.17875,7.0075,6.87125,7.109642857142857,0.1173219268670711,7.095446428571429,0.0974686921416436,7.052791666666666,0.1097546653500149,-3.456661455619248,-0.2487500000000002,0.0,0.0,0,food inflation,43.7,0.0,-0.24875000000000025,0.0,0.0,0.0,6.9475,0.09472194584049436,6
2023-07-09,6.9475,7.085,2.543573133549394,2.76,10.83,8,2023,7,27,9,6,1,3,7.17875,7.0075,6.87125,7.109642857142857,0.1173219268670711,7.095446428571429,0.0974686921416436,7.052791666666666,0.1097546653500149,-3.456661455619248,-0.2487500000000002,0.0,0.0,0,milk price,44.6,0.0,0.0,-0.24875000000000025,0.0,0.0,6.9475,0.09472194584049436,6
2023-07-09,6.9475,7.085,2.543573133549394,2.76,10.83,8,2023,7,27,9,6,1,3,7.17875,7.0075,6.87125,7.109642857142857,0.1173219268670711,7.095446428571429,0.0974686921416436,7.052791666666666,0.1097546653500149,-3.456661455619248,-0.2487500000000002,0.0,0.0,0,eggs price,46.8,0.0,0.0,0.0,-0.24875000000000025,0.009999999999999787,6.9475,0.09472194584049436,6
2023-07-10,7.2675,7.46,2.3362714494926067,3.96,10.2,8,2023,7,28,10,0,0,3,7.2875,7.0425,6.9275,7.1067857142857145,0.1124093550165241,7.111517857142857,0.1062236150173921,7.064125000000001,0.1138487871529985,4.605973371716443,0.3200000000000003,0.0,0.0,0,eggs price,48.6,0.3200000000000003,0.0,0.0,0.0,0.0,6.9475,0.09401866266104542,0
2023-07-10,7.2675,7.46,2.3362714494926067,3.96,10.2,8,2023,7,28,10,0,0,3,7.2875,7.0425,6.9275,7.1067857142857145,0.1124093550165241,7.111517857142857,0.1062236150173921,7.064125000000001,0.1138487871529985,4.605973371716443,0.3200000000000003,0.0,0.0,0,grocery prices,44.3,0.0,0.3200000000000003,0.0,0.0,0.0,7.2675,0.16510165519345682,0
2023-07-10,7.2675,7.46,2.3362714494926067,3.96,10.2,8,2023,7,28,10,0,0,3,7.2875,7.0425,6.9275,7.1067857142857145,0.1124093550165241,7.111517857142857,0.1062236150173921,7.064125000000001,0.1138487871529985,4.605973371716443,0.3200000000000003,0.0,0.0,0,milk price,41.2,0.0,0.0,0.3200000000000003,0.0,0.0,7.2675,0.16510165519345682,0
2023-07-10,7.2675,7.46,2.3362714494926067,3.96,10.2,8,2023,7,28,10,0,0,3,7.2875,7.0425,6.9275,7.1067857142857145,0.1124093550165241,7.111517857142857,0.1062236150173921,7.064125000000001,0.1138487871529985,4.605973371716443,0.3200000000000003,0.0,0.0,0,food inflation,44.8,0.0,0.0,0.0,0.3200000000000003,-0.24875000000000025,7.2675,0.16510165519345682,0
